id,year,section,section_name,difficulty,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,created_at,trade,country
y2_W_Can_Q1445,2,1,SMAW ONE,medium,What is the main purpose of pattern development in welding?,Decorate the shop,Create accurate templates for cutting and bending,Replace welding,Reduce PPE,B,"B correct: Pattern development creates accurate templates for layout and fabrication. Decorating the shop, replacing welding, and reducing PPE are incorrect.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1446,2,1,SMAW ONE,medium,Which of the following is a correct practice when marking out a pattern on plate?,Use any marker,Use a scribe or layout dye,Use a crayon only,Ignore measurements,B,"B correct: Layout dye or scribe provides clear, accurate marks. Using any marker, crayon only, or ignoring measurements reduces accuracy.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1447,2,1,SMAW ONE,medium,What is the main purpose of estimating in welding?,Reduce safety,"Predict material, time, and cost",Replace inspection,Increase distortion,B,"B correct: Estimating predicts material, time, and cost for a job. Reducing safety, replacing inspection, and increasing distortion are incorrect.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1448,2,1,SMAW ONE,medium,Which of the following best describes ?layout? in fabrication?,Final welding,Measuring and marking parts,Cleaning only,Grinding,B,"B correct: Layout is the measuring and marking of parts before cutting or welding. Final welding, cleaning only, and grinding are different steps.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1449,2,1,SMAW ONE,medium,What is the correct way to handle a layout error?,Ignore it,Correct it before cutting or welding,Cut anyway,Weld over it,B,"B correct: Layout errors must be corrected before cutting or welding to avoid waste. Ignoring it, cutting anyway, or welding over it are unsafe.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1450,2,1,SMAW ONE,medium,Which of the following best describes ?carbon content? in steel?,Amount of carbon by weight,Amount of oxygen,Amount of hydrogen,Amount of slag,A,"A correct: Carbon content is the percentage of carbon in the steel by weight. Oxygen, hydrogen, and slag are not the definition.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1451,2,1,SMAW ONE,medium,What is the main effect of high carbon content in steel?,Easier to weld,Harder and more crack-sensitive,Softer,Less distortion,B,"B correct: High-carbon steels are harder and more crack-sensitive. Easier to weld, softer, and less distortion are incorrect.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1452,2,1,SMAW ONE,medium,Which of the following best describes ?preheating? in welding?,Heating the workpiece before welding,Cooling the workpiece after welding,Heating the electrode,Heating the shielding gas,A,A correct: Preheating raises the base metal temperature before welding to reduce cracking. Cooling after welding is postheat; heating the electrode or gas is incorrect.,Welding Guide Level 2,,welder,CA
y2_W_Can_Q1453,2,1,SMAW ONE,medium,What is the main purpose of post-weld heat treatment (PWHT)?,Increase hardness,Relieve residual stress and improve toughness,Increase spatter,Reduce PPE,B,"B correct: PWHT relieves stress and improves toughness. Increasing hardness, increasing spatter, and reducing PPE are incorrect.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1454,2,1,SMAW ONE,medium,Which of the following best describes ?heat-affected zone? (HAZ)?,Area where the electrode melts,Area of the base metal affected by heat but not melted,Area of the slag,Area of the shielding gas,B,B correct: The HAZ is the base metal heated by the weld but not melted. Where the electrode melts is the weld metal; slag and shielding gas are different.,Welding Guide Level 2,,welder,CA
y2_W_Can_Q1455,2,1,SMAW ONE,medium,What is the correct way to identify a material grade on a drawing?,Ignore it,Read the material designation and specification,Use any material,Guess,B,"B correct: Material grade must be read from the drawing or specification. Ignoring it, using any material, or guessing are unsafe.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1456,2,1,SMAW ONE,medium,Which of the following best describes ?material traceability??,Tracking where the material came from,Ignoring material source,Using any material,No documentation,A,"A correct: Traceability tracks the material?s origin and history. Ignoring source, using any material, and no documentation are incorrect.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1457,2,1,SMAW ONE,medium,What is the main purpose of a weld procedure data sheet (WPS)?,Decorate the shop,Provide approved welding parameters,Replace PPE,Replace inspection,B,"B correct: A WPS gives approved parameters and methods. Decorating the shop, replacing PPE, and replacing inspection are incorrect.",Red Seal Welder Exam Guide,,welder,CA
y2_W_Can_Q1458,2,1,SMAW ONE,medium,Which of the following best describes ?mill test report? (MTR)?,A test on the weld,A report on the base metal properties,A safety inspection,A training record,B,"B correct: An MTR documents the base metal?s chemical and mechanical properties. A test on the weld, a safety inspection, and a training record are different.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1459,2,1,SMAW ONE,medium,What is the main purpose of a weld procedure qualification record (WPQR)?,Decorate the shop,Prove a WPS produces acceptable welds,Replace inspection,Replace PPE,B,"B correct: A WPQR proves a WPS is qualified. Decorating the shop, replacing inspection, and replacing PPE are incorrect.",Red Seal Welder Exam Guide,,welder,CA
y2_W_Can_Q1460,2,1,SMAW ONE,medium,Which of the following best describes ?heat number? on a material?,Number of welds on the piece,Number assigned to a batch of material,Number of hours worked,Number of inspectors,B,"B correct: A heat number identifies a batch of material for traceability. Number of welds, hours worked, and inspectors are incorrect.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1461,2,1,SMAW ONE,medium,What is the correct way to handle a material that does not match the drawing?,Use it anyway,Report it and follow procedures,Weld over it,Ignore the drawing,B,"B correct: Non-conforming material must be reported and handled per procedure. Using it anyway, welding over it, and ignoring the drawing are unsafe.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1462,2,2,GTAW ONE,medium,Which of the following best describes ?non-destructive testing? (NDT)?,Destroying the weld to test it,Testing the weld without damage,Only visual inspection,Only destructive testing,B,B correct: NDT inspects the weld without destroying it. Destroying the weld is destructive testing; only visual or only destructive are incomplete.,Welding Guide Level 2,,welder,CA
y2_W_Can_Q1463,2,2,GTAW ONE,medium,What is the main purpose of a weld inspection report?,Decorate the shop,Document inspection results and compliance,Replace PPE,Replace welding,B,"B correct: Inspection reports document results and compliance. Decorating the shop, replacing PPE, and replacing welding are incorrect.",Red Seal Welder Exam Guide,,welder,CA
y2_W_Can_Q1464,2,2,GTAW ONE,medium,Which of the following best describes ?acceptance criteria? in welding?,Rules for rejecting all welds,Standards for what is acceptable in a weld,No standards,Only visual standards,B,"B correct: Acceptance criteria define what is acceptable in a weld. Rejecting all welds, no standards, and only visual standards are incorrect.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1465,2,2,GTAW ONE,medium,What is the correct way to handle a weld that fails NDT?,Accept it,Follow repair procedures,Weld over it without cleaning,Ignore the report,B,"B correct: Failed welds must be repaired per procedure. Accepting it, welding over it without cleaning, and ignoring the report are unsafe.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1466,2,2,GTAW ONE,medium,Which of the following best describes ?trade math? in welding?,Math for office work,"Math for layout, fit-up, and measurements",Math for painting only,Math for safety only,B,"B correct: Trade math is used for layout, fit-up, and measurements. Office work, painting only, and safety only are incorrect.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1467,2,2,GTAW ONE,medium,What is the main purpose of using a protractor in welding layout?,Measure temperature,Measure angles,Measure current,Measure gas flow,B,"B correct: A protractor measures angles for layout. Measuring temperature, current, and gas flow are done with other tools.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1468,2,2,GTAW ONE,medium,Which of the following best describes ?scale drawing? in welding?,Drawing at actual size,Drawing smaller or larger than actual size,Drawing with no measurements,Drawing only for fun,B,B correct: Scale drawings are smaller or larger than actual size. Drawing at actual size is full-size; no measurements or only for fun are incorrect.,AIT Welder Guide,,welder,CA
y2_W_Can_Q1469,2,2,GTAW ONE,medium,What is the correct way to convert inches to millimeters?,Multiply by 2.54,Divide by 2.54,Add 2.54,Subtract 2.54,A,"A correct: Multiply inches by 2.54 to get millimeters. Dividing, adding, or subtracting are incorrect.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1470,2,2,GTAW ONE,medium,Which of the following best describes ?tolerance? in welding?,Exact measurement only,Allowable variation from the specified dimension,No variation,Only for inspection,B,"B correct: Tolerance is the allowable variation from the specified dimension. Exact only, no variation, and only for inspection are incorrect.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1471,2,2,GTAW ONE,medium,What is the main purpose of using a square in layout?,Measure temperature,Check for 90ｰ angles,Measure current,Measure gas flow,B,"B correct: A square checks for 90ｰ angles. Measuring temperature, current, and gas flow are done with other tools.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1472,2,2,GTAW ONE,medium,Which of the following best describes ?circumference? of a pipe?,Diameter,Distance around the pipe,Thickness of the pipe,Length of the pipe,B,"B correct: Circumference is the distance around the pipe. Diameter, thickness, and length are different measurements.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1473,2,2,GTAW ONE,medium,What is the correct way to handle a layout that is out of tolerance?,Ignore it,Correct it before cutting or welding,Cut anyway,Weld over it,B,"B correct: Layouts out of tolerance must be corrected before cutting or welding. Ignoring it, cutting anyway, and welding over it are unsafe.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1474,2,2,GTAW ONE,medium,Which of the following best describes ?radius? in layout?,Straight line,Distance from center to edge of a circle,Thickness of the material,Length of the weld,B,"B correct: Radius is the distance from the center to the edge of a circle. Straight line, thickness, and length are different.",AIT Welder Guide,,welder,CA
y2_W_Can_Q1475,2,2,GTAW ONE,medium,What is the main purpose of using a divider in layout?,Measure temperature,Transfer measurements and mark arcs,Measure current,Measure gas flow,B,"B correct: Dividers transfer measurements and mark arcs. Measuring temperature, current, and gas flow are done with other tools.",Welding Guide Level 2,,welder,CA
y2_W_Can_Q1476,2,2,GTAW ONE,medium,Which of the following best describes ?submerged arc welding? (SAW)?,Welding under a layer of flux,Welding with no shielding,Welding with only CO2,Welding with only argon,A,"A correct: SAW uses a granular flux layer over the weld. Welding with no shielding, only CO2, or only argon are different processes.",Red Seal Welder Exam Guide,,welder,CA
y2_W_Can_Q1477,2,2,GTAW ONE,medium,What is the main advantage of SAW?,Very low deposition rate,High deposition rate and minimal fume,No flux needed,Only for thin metal,B,"B correct: SAW has high deposition and low fume. Very low deposition, no flux, and only for thin metal are incorrect.",Welding Guide Level 2,,welder,CA
